"YEAR","MONTH","DAY","min_temp","max_temp","min_light","max_light","MY","range_temp","range_light","site"
2016,12,27,3.683,13.846,129.2,15844.5,2016-12-01,10.163,15715.3,"sjd"
2016,12,28,-3.079,14.325,96.9,17222.3,2016-12-01,17.404,17125.4,"sjd"
2016,12,29,-2.261,15.187,129.2,17911.2,2016-12-01,17.448,17782,"sjd"
2016,12,30,0.343,15.855,139.9,16533.4,2016-12-01,15.512,16393.5,"sjd"
2016,12,31,3.367,14.804,139.9,19977.9,2016-12-01,11.437,19838,"sjd"
2017,1,1,-0.887,14.517,86.1,11711.2,2017-01-01,15.404,11625.1,"sjd"
2017,1,2,10.063,13.846,32.3,5511.1,2017-01-01,3.783,5478.8,"sjd"
2017,1,3,11.041,17.57,32.3,8611.2,2017-01-01,6.529,8578.9,"sjd"
2017,1,4,11.528,18.045,53.8,24800.2,2017-01-01,6.517,24746.4,"sjd"
2017,1,5,6.674,15.473,118.4,12400.1,2017-01-01,8.799,12281.7,"sjd"
2017,1,6,-0.437,14.134,139.9,17222.3,2017-01-01,14.571,17082.4,"sjd"
2017,1,7,-3.911,13.75,150.7,26178,2017-01-01,17.661,26027.3,"sjd"
2017,1,8,-4.272,12.11,150.7,31689.1,2017-01-01,16.382,31538.4,"sjd"
2017,1,9,-3.197,14.134,139.9,18600.1,2017-01-01,17.331,18460.2,"sjd"
2017,1,10,10.161,14.996,21.5,7577.8,2017-01-01,4.835,7556.3,"sjd"
2017,1,11,8.382,16.427,53.8,13777.9,2017-01-01,8.045,13724.1,"sjd"
2017,1,12,11.139,15.378,10.8,7233.4,2017-01-01,4.239,7222.6,"sjd"
2017,1,13,7.882,13.269,150.7,12400.1,2017-01-01,5.387,12249.4,"sjd"
2017,1,14,2.41,12.497,161.5,12400.1,2017-01-01,10.087,12238.6,"sjd"
2017,1,15,-4.393,13.846,129.2,14466.8,2017-01-01,18.239,14337.6,"sjd"
2017,1,16,-3.553,13.173,150.7,12400.1,2017-01-01,16.726,12249.4,"sjd"
2017,1,17,-3.197,14.709,150.7,15155.7,2017-01-01,17.906,15005,"sjd"
2017,1,18,4.311,10.553,172.2,22044.6,2017-01-01,6.242,21872.4,"sjd"
2017,1,19,-2.261,10.259,161.5,24800.2,2017-01-01,12.52,24638.7,"sjd"
2017,1,20,3.155,13.076,96.9,18600.1,2017-01-01,9.921,18503.2,"sjd"
2017,1,21,-4.272,13.461,226,23422.4,2017-01-01,17.733,23196.4,"sjd"
2017,1,22,-3.553,13.269,215.3,12400.1,2017-01-01,16.822,12184.8,"sjd"
2017,1,23,-3.911,15.187,247.6,18600.1,2017-01-01,19.098,18352.5,"sjd"
2017,1,24,-2.727,14.23,333.7,10333.4,2017-01-01,16.957,9999.7,"sjd"
2017,1,25,1.98,15.664,258.3,15155.7,2017-01-01,13.684,14897.4,"sjd"
2017,1,26,10.161,11.139,10.8,4994.5,2017-01-01,0.978,4983.7,"sjd"
2017,1,27,8.779,13.558,172.2,33066.9,2017-01-01,4.779,32894.7,"sjd"
2017,1,28,7.481,16.332,172.2,12400.1,2017-01-01,8.851,12227.9,"sjd"
2017,1,29,13.461,14.996,10.8,4650,2017-01-01,1.535,4639.2,"sjd"
2017,1,30,12.787,16.808,139.9,9300.1,2017-01-01,4.021,9160.2,"sjd"
2017,1,31,10.455,12.98,96.9,6544.5,2017-01-01,2.525,6447.6,"sjd"
2017,2,1,3.893,15.664,581.3,12400.1,2017-02-01,11.771,11818.8,"sjd"
2017,2,2,10.846,14.517,64.6,10677.8,2017-02-01,3.671,10613.2,"sjd"
2017,2,3,12.69,15.091,96.9,3444.5,2017-02-01,2.401,3347.6,"sjd"
2017,2,4,14.421,15.473,53.8,3961.1,2017-02-01,1.052,3907.3,"sjd"
2017,2,5,11.916,16.713,10.8,13777.9,2017-02-01,4.797,13767.1,"sjd"
2017,2,6,10.846,18.045,139.9,16533.4,2017-02-01,7.199,16393.5,"sjd"
2017,2,7,11.236,16.427,21.5,24800.2,2017-02-01,5.191,24778.7,"sjd"
2017,2,8,-0.213,13.654,10.8,22044.6,2017-02-01,13.867,22033.8,"sjd"
2017,2,9,4.831,16.332,344.4,10333.4,2017-02-01,11.501,9989,"sjd"
2017,2,10,6.166,12.013,21.5,11711.2,2017-02-01,5.847,11689.7,"sjd"
2017,2,11,6.37,16.618,10.8,13777.9,2017-02-01,10.248,13767.1,"sjd"
2017,2,12,8.282,13.654,107.6,8611.2,2017-02-01,5.372,8503.6,"sjd"
2017,2,13,9.077,16.523,32.3,13777.9,2017-02-01,7.446,13745.6,"sjd"
2017,2,14,10.161,17.57,10.8,31689.1,2017-02-01,7.409,31678.3,"sjd"
2017,2,15,4.623,20.138,86.1,12400.1,2017-02-01,15.515,12314,"sjd"
2017,2,16,0.893,20.234,43.1,28933.5,2017-02-01,19.341,28890.4,"sjd"
2017,2,17,2.517,18.045,10.8,30311.3,2017-02-01,15.528,30300.5,"sjd"
2017,2,18,9.866,16.618,53.8,14466.8,2017-02-01,6.752,14413,"sjd"
2017,2,19,5.244,17.855,21.5,15155.7,2017-02-01,12.611,15134.2,"sjd"
2017,2,20,2.088,18.331,43.1,23422.4,2017-02-01,16.243,23379.3,"sjd"
2017,2,21,10.651,17.855,32.3,16533.4,2017-02-01,7.204,16501.1,"sjd"
2017,2,22,1.548,18.045,32.3,16533.4,2017-02-01,16.497,16501.1,"sjd"
2017,2,23,11.916,15.378,10.8,9644.5,2017-02-01,3.462,9633.7,"sjd"
2017,2,24,5.757,16.999,10.8,13777.9,2017-02-01,11.242,13767.1,"sjd"
2017,2,25,3.893,18.426,10.8,13089,2017-02-01,14.533,13078.2,"sjd"
2017,2,26,9.176,17.379,10.8,14466.8,2017-02-01,8.203,14456,"sjd"
2017,2,27,10.748,15.282,10.8,7233.4,2017-02-01,4.534,7222.6,"sjd"
2017,2,28,10.748,18.331,21.5,24800.2,2017-02-01,7.583,24778.7,"sjd"
2017,3,1,11.139,15.187,43.1,17911.2,2017-03-01,4.048,17868.1,"sjd"
2017,3,2,11.431,16.237,53.8,8266.7,2017-03-01,4.806,8212.9,"sjd"
2017,3,3,7.28,10.455,86.1,7577.8,2017-03-01,3.175,7491.7,"sjd"
2017,3,4,6.877,17.57,32.3,57867,2017-03-01,10.693,57834.7,"sjd"
2017,3,5,13.654,17.189,86.1,15844.5,2017-03-01,3.535,15758.4,"sjd"
2017,3,6,13.942,18.236,53.8,9644.5,2017-03-01,4.294,9590.7,"sjd"
2017,3,7,11.625,16.999,75.3,11022.3,2017-03-01,5.374,10947,"sjd"
2017,3,8,10.748,18.996,10.8,55111.5,2017-03-01,8.248,55100.7,"sjd"
2017,3,9,1.872,23.004,96.9,49600.3,2017-03-01,21.132,49503.4,"sjd"
2017,3,10,4.727,24.448,139.9,121245.2,2017-03-01,19.721,121105.3,"sjd"
2017,3,11,13.846,19.472,86.1,26178,2017-03-01,5.626,26091.9,"sjd"
2017,3,12,10.944,17.189,32.3,15155.7,2017-03-01,6.245,15123.4,"sjd"
2017,3,13,9.176,17.379,247.6,132267.5,2017-03-01,8.203,132019.9,"sjd"
2017,3,14,12.98,23.773,301.4,79911.6,2017-03-01,10.793,79610.2,"sjd"
2017,3,15,14.709,21.664,279.9,19289,2017-03-01,6.955,19009.1,"sjd"
2017,3,16,2.41,23.484,333.7,110223,2017-03-01,21.074,109889.3,"sjd"
2017,3,17,1.003,22.142,279.9,170845.6,2017-03-01,21.139,170565.7,"sjd"
2017,3,18,3.578,22.238,10.8,71644.9,2017-03-01,18.66,71634.1,"sjd"
2017,3,19,12.594,16.808,150.7,7577.8,2017-03-01,4.214,7427.1,"sjd"
2017,3,20,12.013,19.187,75.3,18600.1,2017-03-01,7.174,18524.8,"sjd"
2017,3,21,10.846,20.234,43.1,24800.2,2017-03-01,9.388,24757.1,"sjd"
2017,3,22,8.182,14.996,10.8,55111.5,2017-03-01,6.814,55100.7,"sjd"
2017,3,23,0.784,11.625,21.5,79911.6,2017-03-01,10.841,79890.1,"sjd"
2017,3,24,-0.774,11.819,107.6,13777.9,2017-03-01,12.593,13670.3,"sjd"
2017,3,25,7.882,14.709,10.8,12400.1,2017-03-01,6.827,12389.3,"sjd"
2017,3,26,7.882,14.134,183,10333.4,2017-03-01,6.252,10150.4,"sjd"
2017,3,27,10.846,17.76,32.3,26178,2017-03-01,6.914,26145.7,"sjd"
2017,3,28,9.275,22.717,10.8,26178,2017-03-01,13.442,26167.2,"sjd"
2017,3,29,9.571,22.046,21.5,71644.9,2017-03-01,12.475,71623.4,"sjd"
2017,3,30,10.651,25.513,32.3,85422.8,2017-03-01,14.862,85390.5,"sjd"
2017,3,31,8.182,22.525,10.8,137778.7,2017-03-01,14.343,137767.9,"sjd"
2017,4,1,11.236,21.473,43.1,88178.4,2017-04-01,10.237,88135.3,"sjd"
2017,4,2,1.98,19.853,64.6,104711.8,2017-04-01,17.873,104647.2,"sjd"
2017,4,3,9.669,20.138,10.8,104711.8,2017-04-01,10.469,104701,"sjd"
2017,4,4,4.207,22.046,10.8,110223,2017-04-01,17.839,110212.2,"sjd"
2017,4,5,2.41,25.416,10.8,121245.2,2017-04-01,23.006,121234.4,"sjd"
2017,4,6,12.787,26,21.5,28933.5,2017-04-01,13.213,28912,"sjd"
2017,4,7,14.9,25.416,32.3,44089.2,2017-04-01,10.516,44056.9,"sjd"
2017,4,8,2.73,23.484,10.8,33066.9,2017-04-01,20.754,33056.1,"sjd"
2017,4,9,7.179,25.513,10.8,82667.2,2017-04-01,18.334,82656.4,"sjd"
2017,4,10,5.655,24.448,21.5,24800.2,2017-04-01,18.793,24778.7,"sjd"
2017,4,11,4.102,24.255,43.1,57867,2017-04-01,20.153,57823.9,"sjd"
2017,4,12,11.625,19.282,32.3,20666.8,2017-04-01,7.657,20634.5,"sjd"
2017,4,13,12.401,21.76,32.3,49600.3,2017-04-01,9.359,49568,"sjd"
2017,4,14,13.654,22.621,10.8,60622.6,2017-04-01,8.967,60611.8,"sjd"
2017,4,15,9.965,23.388,32.3,115734.1,2017-04-01,13.423,115701.8,"sjd"
2017,4,16,6.37,25.61,43.1,115734.1,2017-04-01,19.24,115691,"sjd"
2017,4,17,13.654,23.196,21.5,82667.2,2017-04-01,9.542,82645.7,"sjd"
2017,4,18,14.709,24.931,43.1,22044.6,2017-04-01,10.222,22001.5,"sjd"
2017,4,19,13.846,29.152,21.5,33066.9,2017-04-01,15.306,33045.4,"sjd"
2017,4,20,14.325,26.195,75.3,52355.9,2017-04-01,11.87,52280.6,"sjd"
2017,4,21,15.091,28.456,96.9,52355.9,2017-04-01,13.365,52259,"sjd"
2017,4,22,9.176,26.781,118.4,66133.8,2017-04-01,17.605,66015.4,"sjd"
2017,4,23,5.655,24.062,96.9,55111.5,2017-04-01,18.407,55014.6,"sjd"
2017,4,24,11.528,24.351,139.9,57867,2017-04-01,12.823,57727.1,"sjd"
2017,4,25,14.23,21.76,86.1,22044.6,2017-04-01,7.53,21958.5,"sjd"
2017,4,26,11.236,20.996,322.9,46844.8,2017-04-01,9.76,46521.9,"sjd"
2017,4,27,7.179,22.812,139.9,49600.3,2017-04-01,15.633,49460.4,"sjd"
2017,4,28,10.944,22.621,161.5,44089.2,2017-04-01,11.677,43927.7,"sjd"
2017,4,29,2.303,21.664,53.8,28933.5,2017-04-01,19.361,28879.7,"sjd"
2017,4,30,11.528,20.138,139.9,42711.4,2017-04-01,8.61,42571.5,"sjd"
2017,5,1,4.727,19.948,161.5,31689.1,2017-05-01,15.221,31527.6,"sjd"
2017,5,2,2.088,21.282,161.5,79911.6,2017-05-01,19.194,79750.1,"sjd"
2017,5,3,3.578,26.39,226,46844.8,2017-05-01,22.812,46618.8,"sjd"
2017,5,4,11.819,28.655,301.4,34444.7,2017-05-01,16.836,34143.3,"sjd"
2017,5,5,11.722,20.329,150.7,19977.9,2017-05-01,8.607,19827.2,"sjd"
2017,5,6,11.528,24.351,10.8,68889.3,2017-05-01,12.823,68878.5,"sjd"
2017,5,7,5.962,23.966,21.5,30311.3,2017-05-01,18.004,30289.8,"sjd"
2017,5,8,8.382,25.902,21.5,49600.3,2017-05-01,17.52,49578.8,"sjd"
2017,5,9,15.282,23.196,21.5,15844.5,2017-05-01,7.914,15823,"sjd"
2017,5,10,13.846,18.236,21.5,12400.1,2017-05-01,4.39,12378.6,"sjd"
2017,5,11,13.846,23.1,129.2,22044.6,2017-05-01,9.254,21915.4,"sjd"
2017,5,12,14.23,23.388,172.2,27555.7,2017-05-01,9.158,27383.5,"sjd"
2017,5,13,13.173,22.621,21.5,22044.6,2017-05-01,9.448,22023.1,"sjd"
2017,5,14,14.038,24.738,43.1,24800.2,2017-05-01,10.7,24757.1,"sjd"
2017,5,15,12.787,25.61,10.8,74400.5,2017-05-01,12.823,74389.7,"sjd"
2017,5,16,14.613,26.195,32.3,85422.8,2017-05-01,11.582,85390.5,"sjd"
2017,5,17,15.378,22.238,10.8,28933.5,2017-05-01,6.86,28922.7,"sjd"
2017,5,18,13.558,24.062,32.3,209423.6,2017-05-01,10.504,209391.3,"sjd"
2017,5,19,7.28,23.677,10.8,148801,2017-05-01,16.397,148790.2,"sjd"
2017,5,20,8.082,26,10.8,93689.5,2017-05-01,17.918,93678.7,"sjd"
2017,5,21,15.378,30.862,21.5,104711.8,2017-05-01,15.484,104690.3,"sjd"
2017,5,22,15.76,26.097,21.5,104711.8,2017-05-01,10.337,104690.3,"sjd"
2017,5,23,9.077,31.472,21.5,126756.4,2017-05-01,22.395,126734.9,"sjd"
2017,5,24,14.038,34.796,21.5,115734.1,2017-05-01,20.758,115712.6,"sjd"
2017,5,25,16.999,24.835,21.5,104711.8,2017-05-01,7.836,104690.3,"sjd"
2017,5,26,16.808,22.046,10.8,16533.4,2017-05-01,5.238,16522.6,"sjd"
2017,5,27,16.332,26,10.8,24800.2,2017-05-01,9.668,24789.4,"sjd"
2017,5,28,15.664,26.195,32.3,88178.4,2017-05-01,10.531,88146.1,"sjd"
2017,5,29,14.9,26.292,10.8,26178,2017-05-01,11.392,26167.2,"sjd"
2017,5,30,15.569,26.683,10.8,44089.2,2017-05-01,11.114,44078.4,"sjd"
2017,5,31,16.523,25.222,10.8,85422.8,2017-05-01,8.699,85412,"sjd"
2017,6,1,16.332,20.996,32.3,13089,2017-06-01,4.664,13056.7,"sjd"
2017,6,2,16.141,24.931,10.8,42711.4,2017-06-01,8.79,42700.6,"sjd"
2017,6,3,15.664,24.448,32.3,85422.8,2017-06-01,8.784,85390.5,"sjd"
2017,6,4,14.134,25.805,21.5,110223,2017-06-01,11.671,110201.5,"sjd"
2017,6,5,12.98,26,21.5,39955.8,2017-06-01,13.02,39934.3,"sjd"
2017,6,6,15.091,25.513,21.5,57867,2017-06-01,10.422,57845.5,"sjd"
2017,6,7,8.182,26.585,53.8,55111.5,2017-06-01,18.403,55057.7,"sjd"
2017,6,8,13.942,22.238,86.1,21355.7,2017-06-01,8.296,21269.6,"sjd"
2017,6,9,15.855,28.06,10.8,57867,2017-06-01,12.205,57856.2,"sjd"
2017,6,10,9.571,30.356,21.5,30311.3,2017-06-01,20.785,30289.8,"sjd"
2017,6,11,16.141,28.357,32.3,23422.4,2017-06-01,12.216,23390.1,"sjd"
2017,6,12,9.571,27.665,10.8,57867,2017-06-01,18.094,57856.2,"sjd"
2017,6,13,16.427,36.403,21.5,68889.3,2017-06-01,19.976,68867.8,"sjd"
2017,6,14,10.944,28.555,10.8,154312.1,2017-06-01,17.611,154301.3,"sjd"
2017,6,15,15.855,28.258,10.8,55111.5,2017-06-01,12.403,55100.7,"sjd"
2017,6,16,11.041,31.472,43.1,110223,2017-06-01,20.431,110179.9,"sjd"
2017,6,17,10.063,30.659,32.3,79911.6,2017-06-01,20.596,79879.3,"sjd"
2017,6,18,17.665,28.357,10.8,26178,2017-06-01,10.692,26167.2,"sjd"
2017,6,19,14.613,32.188,32.3,34444.7,2017-06-01,17.575,34412.4,"sjd"
2017,6,20,15.378,35.222,21.5,44089.2,2017-06-01,19.844,44067.7,"sjd"
2017,6,21,17.855,30.356,10.8,68889.3,2017-06-01,12.501,68878.5,"sjd"
2017,6,22,18.616,31.676,43.1,34444.7,2017-06-01,13.06,34401.6,"sjd"
2017,6,23,11.528,32.6,43.1,66133.8,2017-06-01,21.072,66090.7,"sjd"
2017,6,24,11.431,28.555,64.6,44089.2,2017-06-01,17.124,44024.6,"sjd"
2017,6,25,10.063,26.292,21.5,79911.6,2017-06-01,16.229,79890.1,"sjd"
2017,6,26,17.284,25.805,10.8,15844.5,2017-06-01,8.521,15833.7,"sjd"
2017,6,27,14.804,34.374,21.5,31689.1,2017-06-01,19.57,31667.6,"sjd"
2017,6,28,17.57,29.352,10.8,49600.3,2017-06-01,11.782,49589.5,"sjd"
2017,6,29,15.378,30.862,21.5,126756.4,2017-06-01,15.484,126734.9,"sjd"
2017,6,30,9.669,31.064,10.8,49600.3,2017-06-01,21.395,49589.5,"sjd"
2017,7,1,13.365,30.457,21.5,132267.5,2017-07-01,17.092,132246,"sjd"
2017,7,2,6.471,33.43,32.3,115734.1,2017-07-01,26.959,115701.8,"sjd"
2017,7,3,12.497,39.615,32.3,220445.9,2017-07-01,27.118,220413.6,"sjd"
2017,7,4,13.942,27.961,21.5,46844.8,2017-07-01,14.019,46823.3,"sjd"
2017,7,5,17.379,24.545,43.1,44089.2,2017-07-01,7.166,44046.1,"sjd"
2017,7,6,16.523,30.457,10.8,60622.6,2017-07-01,13.934,60611.8,"sjd"
2017,7,7,16.523,22.621,10.8,10677.8,2017-07-01,6.098,10667,"sjd"
2017,7,8,17.094,23.773,21.5,12400.1,2017-07-01,6.679,12378.6,"sjd"
2017,7,9,16.999,28.953,21.5,44089.2,2017-07-01,11.954,44067.7,"sjd"
2017,7,10,16.523,29.452,32.3,55111.5,2017-07-01,12.929,55079.2,"sjd"
2017,7,11,13.75,30.154,32.3,49600.3,2017-07-01,16.404,49568,"sjd"
2017,7,12,15.855,29.352,21.5,57867,2017-07-01,13.497,57845.5,"sjd"
2017,7,13,14.134,30.356,21.5,31689.1,2017-07-01,16.222,31667.6,"sjd"
2017,7,14,14.613,31.88,21.5,187379,2017-07-01,17.267,187357.5,"sjd"
2017,7,15,16.046,31.37,21.5,74400.5,2017-07-01,15.324,74379,"sjd"
2017,7,16,16.523,25.708,21.5,20666.8,2017-07-01,9.185,20645.3,"sjd"
2017,7,17,17.094,32.086,10.8,115734.1,2017-07-01,14.992,115723.3,"sjd"
2017,7,18,18.806,26.879,10.8,14466.8,2017-07-01,8.073,14456,"sjd"
2017,7,19,17.379,27.173,10.8,66133.8,2017-07-01,9.794,66123,"sjd"
2017,7,20,16.046,28.655,10.8,68889.3,2017-07-01,12.609,68878.5,"sjd"
2017,7,21,14.421,33.743,53.8,176356.7,2017-07-01,19.322,176302.9,"sjd"
2017,7,22,15.091,32.497,10.8,88178.4,2017-07-01,17.406,88167.6,"sjd"
2017,7,23,14.517,32.291,43.1,137778.7,2017-07-01,17.774,137735.6,"sjd"
2017,7,24,15.951,32.394,21.5,99200.7,2017-07-01,16.443,99179.2,"sjd"
2017,7,25,14.134,32.497,43.1,88178.4,2017-07-01,18.363,88135.3,"sjd"
2017,7,26,13.269,33.222,32.3,187379,2017-07-01,19.953,187346.7,"sjd"
2017,7,27,15.951,28.555,64.6,85422.8,2017-07-01,12.604,85358.2,"sjd"
2017,7,28,16.999,35.009,21.5,209423.6,2017-07-01,18.01,209402.1,"sjd"
2017,7,29,17.475,27.961,32.3,37200.2,2017-07-01,10.486,37167.9,"sjd"
2017,7,30,17.475,33.953,21.5,121245.2,2017-07-01,16.478,121223.7,"sjd"
2017,7,31,15.187,32.911,21.5,66133.8,2017-07-01,17.724,66112.3,"sjd"
2017,8,1,6.471,33.43,43.1,82667.2,2017-08-01,26.959,82624.1,"sjd"
2017,8,2,7.381,33.743,32.3,176356.7,2017-08-01,26.362,176324.4,"sjd"
2017,8,3,15.569,35.435,32.3,60622.6,2017-08-01,19.866,60590.3,"sjd"
2017,8,4,19.282,35.435,10.8,93689.5,2017-08-01,16.153,93678.7,"sjd"
2017,8,5,17.284,34.374,10.8,126756.4,2017-08-01,17.09,126745.6,"sjd"
2017,8,6,14.325,34.479,10.8,121245.2,2017-08-01,20.154,121234.4,"sjd"
2017,8,7,8.68,26.488,10.8,74400.5,2017-08-01,17.808,74389.7,"sjd"
2017,8,8,14.421,31.574,10.8,176356.7,2017-08-01,17.153,176345.9,"sjd"
2017,8,9,14.421,30.255,333.7,159823.3,2017-08-01,15.834,159489.6,"sjd"
2017,8,10,10.748,32.704,290.6,187379,2017-08-01,21.956,187088.4,"sjd"
2017,8,11,5.552,31.983,290.6,88178.4,2017-08-01,26.431,87887.8,"sjd"
2017,8,12,7.381,28.754,236.8,148801,2017-08-01,21.373,148564.2,"sjd"
2017,8,13,6.573,29.053,204.5,137778.7,2017-08-01,22.48,137574.2,"sjd"
2017,8,14,15.951,23.292,86.1,18600.1,2017-08-01,7.341,18514,"sjd"
2017,8,15,15.951,27.468,107.6,115734.1,2017-08-01,11.517,115626.5,"sjd"
2017,8,16,8.68,29.552,139.9,74400.5,2017-08-01,20.872,74260.6,"sjd"
2017,8,17,16.046,30.76,96.9,60622.6,2017-08-01,14.714,60525.7,"sjd"
2017,8,18,14.9,24.641,118.4,27555.7,2017-08-01,9.741,27437.3,"sjd"
2017,8,19,14.325,29.452,161.5,44089.2,2017-08-01,15.127,43927.7,"sjd"
2017,8,20,9.768,35.115,150.7,44089.2,2017-08-01,25.347,43938.5,"sjd"
2017,8,21,16.903,33.014,150.7,68889.3,2017-08-01,16.111,68738.6,"sjd"
2017,8,22,16.427,23.388,21.5,19977.9,2017-08-01,6.961,19956.4,"sjd"
2017,8,23,14.996,28.754,43.1,28933.5,2017-08-01,13.758,28890.4,"sjd"
2017,8,24,16.713,27.468,43.1,38578,2017-08-01,10.755,38534.9,"sjd"
2017,8,25,16.427,28.754,10.8,71644.9,2017-08-01,12.327,71634.1,"sjd"
2017,8,26,14.996,29.053,21.5,46844.8,2017-08-01,14.057,46823.3,"sjd"
2017,8,27,17.379,29.152,21.5,31689.1,2017-08-01,11.773,31667.6,"sjd"
2017,8,28,16.713,27.567,21.5,77156.1,2017-08-01,10.854,77134.6,"sjd"
2017,8,29,16.808,22.046,10.8,13089,2017-08-01,5.238,13078.2,"sjd"
2017,8,30,17.094,22.238,10.8,18600.1,2017-08-01,5.144,18589.3,"sjd"
2017,8,31,15.282,29.352,75.3,37200.2,2017-08-01,14.07,37124.9,"sjd"
2017,9,1,14.709,29.352,43.1,60622.6,2017-09-01,14.643,60579.5,"sjd"
2017,9,2,16.332,29.552,53.8,44089.2,2017-09-01,13.22,44035.4,"sjd"
2017,9,3,9.472,28.258,21.5,37200.2,2017-09-01,18.786,37178.7,"sjd"
2017,9,4,16.903,28.456,10.8,26178,2017-09-01,11.553,26167.2,"sjd"
2017,9,5,16.332,29.452,118.4,68889.3,2017-09-01,13.12,68770.9,"sjd"
2017,9,6,15.855,27.862,118.4,104711.8,2017-09-01,12.007,104593.4,"sjd"
2017,9,7,11.431,26.292,21.5,115734.1,2017-09-01,14.861,115712.6,"sjd"
2017,9,8,8.282,24.835,86.1,88178.4,2017-09-01,16.553,88092.3,"sjd"
2017,9,9,15.282,26.585,75.3,31689.1,2017-09-01,11.303,31613.8,"sjd"
2017,9,10,7.381,27.665,10.8,42711.4,2017-09-01,20.284,42700.6,"sjd"
2017,9,11,15.664,27.468,64.6,77156.1,2017-09-01,11.804,77091.5,"sjd"
2017,9,12,12.883,29.652,53.8,104711.8,2017-09-01,16.769,104658,"sjd"
2017,9,13,14.038,29.953,10.8,154312.1,2017-09-01,15.915,154301.3,"sjd"
2017,9,14,15.855,25.125,21.5,52355.9,2017-09-01,9.27,52334.4,"sjd"
2017,9,15,12.883,26.488,21.5,165334.4,2017-09-01,13.605,165312.9,"sjd"
2017,9,16,11.819,27.764,172.2,110223,2017-09-01,15.945,110050.8,"sjd"
2017,9,17,5.141,28.853,10.8,159823.3,2017-09-01,23.712,159812.5,"sjd"
2017,9,18,13.461,26.781,32.3,132267.5,2017-09-01,13.32,132235.2,"sjd"
2017,9,19,14.038,18.901,43.1,19289,2017-09-01,4.863,19245.9,"sjd"
2017,9,20,12.207,22.333,53.8,121245.2,2017-09-01,10.126,121191.4,"sjd"
2017,9,21,15.473,24.545,139.9,55111.5,2017-09-01,9.072,54971.6,"sjd"
2017,9,22,13.173,21.664,43.1,26178,2017-09-01,8.491,26134.9,"sjd"
2017,9,23,12.69,22.717,172.2,19289,2017-09-01,10.027,19116.8,"sjd"
2017,9,24,5.757,25.416,139.9,132267.5,2017-09-01,19.659,132127.6,"sjd"
2017,9,25,12.98,21.569,96.9,30311.3,2017-09-01,8.589,30214.4,"sjd"
2017,9,26,13.654,20.043,32.3,115734.1,2017-09-01,6.389,115701.8,"sjd"
2017,9,27,10.846,24.835,43.1,110223,2017-09-01,13.989,110179.9,"sjd"
2017,9,28,14.996,23.869,21.5,82667.2,2017-09-01,8.873,82645.7,"sjd"
2017,9,29,13.269,22.142,21.5,49600.3,2017-09-01,8.873,49578.8,"sjd"
2017,9,30,14.613,24.738,64.6,46844.8,2017-09-01,10.125,46780.2,"sjd"
2017,10,1,14.709,24.062,118.4,60622.6,2017-10-01,9.353,60504.2,"sjd"
2017,10,2,9.176,25.028,10.8,110223,2017-10-01,15.852,110212.2,"sjd"
2017,10,3,14.421,19.948,86.1,27555.7,2017-10-01,5.527,27469.6,"sjd"
2017,10,4,14.613,20.805,32.3,16533.4,2017-10-01,6.192,16501.1,"sjd"
2017,10,5,14.9,24.158,64.6,66133.8,2017-10-01,9.258,66069.2,"sjd"
2017,10,6,12.69,18.996,53.8,26178,2017-10-01,6.306,26124.2,"sjd"
2017,10,7,14.134,33.118,10.8,121245.2,2017-10-01,18.984,121234.4,"sjd"
2017,10,8,2.303,27.075,32.3,60622.6,2017-10-01,24.772,60590.3,"sjd"
2017,10,9,1.221,20.234,21.5,57867,2017-10-01,19.013,57845.5,"sjd"
2017,10,10,3.472,22.238,10.8,63378.2,2017-10-01,18.766,63367.4,"sjd"
2017,10,11,11.236,20.996,10.8,88178.4,2017-10-01,9.76,88167.6,"sjd"
2017,10,12,3.683,24.641,150.7,34444.7,2017-10-01,20.958,34294,"sjd"
2017,10,13,12.98,24.545,64.6,24800.2,2017-10-01,11.565,24735.6,"sjd"
2017,10,14,7.983,29.652,53.8,22044.6,2017-10-01,21.669,21990.8,"sjd"
2017,10,15,20.615,36.946,204.5,24800.2,2017-10-01,16.331,24595.7,"sjd"
2017,10,16,16.523,24.351,10.8,35822.5,2017-10-01,7.828,35811.7,"sjd"
2017,10,17,8.581,25.319,172.2,39955.8,2017-10-01,16.738,39783.6,"sjd"
2017,10,18,7.481,24.931,32.3,41333.6,2017-10-01,17.45,41301.3,"sjd"
2017,10,19,12.883,21.569,10.8,19289,2017-10-01,8.686,19278.2,"sjd"
2017,10,20,18.331,22.525,21.5,14466.8,2017-10-01,4.194,14445.3,"sjd"
2017,10,21,10.063,21.951,32.3,52355.9,2017-10-01,11.888,52323.6,"sjd"
2017,10,22,8.481,20.615,43.1,68889.3,2017-10-01,12.134,68846.2,"sjd"
2017,10,23,2.088,21.664,32.3,93689.5,2017-10-01,19.576,93657.2,"sjd"
2017,10,24,3.367,27.173,32.3,110223,2017-10-01,23.806,110190.7,"sjd"
2017,10,25,4.102,28.159,10.8,110223,2017-10-01,24.057,110212.2,"sjd"
2017,10,26,8.779,25.416,118.4,44089.2,2017-10-01,16.637,43970.8,"sjd"
2017,10,27,6.775,29.652,10.8,88178.4,2017-10-01,22.877,88167.6,"sjd"
2017,10,28,7.28,29.652,107.6,126756.4,2017-10-01,22.372,126648.8,"sjd"
